service,s,d,studage,lectage,dept,y,t,k,m
0,1605,883,8,3,4,2,7,7064,21
0,1605,893,8,4,4,3,10.5,7144,42
0,1605,916,8,1,4,3,10.5,7328,10.5
0,1605,945,8,3,4,4,14,7560,42
0,1605,973,8,3,4,2,7,7784,21
0,1605,1284,8,3,4,2,7,10272,21
0,1605,1346,8,3,4,5,17.5,10768,52.5
0,1605,1399,8,3,4,4,14,11192,42
0,1605,1607,8,4,4,3,10.5,12856,42
0,1605,2099,8,4,4,3,10.5,16792,42
0,1606,8,6,1,12,1,3.5,48,3.5
0,1606,56,6,1,12,1,3.5,336,3.5
0,1606,139,6,4,12,3,10.5,834,42
0,1606,143,6,4,12,5,17.5,858,70
0,1606,188,6,1,12,3,10.5,1128,10.5
0,1606,204,6,3,12,2,7,1224,21
0,1606,216,6,4,12,1,3.5,1296,14
0,1606,260,6,3,12,1,3.5,1560,10.5
0,1606,295,6,3,12,2,7,1770,21
0,1606,335,6,1,12,1,3.5,2010,3.5
0,1606,417,6,6,12,3,10.5,2502,63
0,1606,436,6,5,12,3,10.5,2616,52.5
0,1606,468,6,2,12,2,7,2808,14
0,1606,470,6,2,12,5,17.5,2820,35
0,1606,593,6,3,12,4,14,3558,42
0,1606,602,6,5,12,1,3.5,3612,17.5
0,1606,659,6,5,12,3,10.5,3954,52.5
0,1606,660,6,1,12,4,14,3960,14
0,1606,687,6,4,12,2,7,4122,28
0,1606,691,6,2,12,2,7,4146,14
0,1606,692,6,3,12,3,10.5,4152,31.5
0,1606,827,6,3,12,3,10.5,4962,31.5
0,1606,838,6,6,12,2,7,5028,42
0,1606,844,6,1,12,3,10.5,5064,10.5
0,1606,932,6,6,12,3,10.5,5592,63
0,1606,987,6,3,12,3,10.5,5922,31.5
0,1606,1038,6,3,12,1,3.5,6228,10.5
0,1606,1140,6,2,12,2,7,6840,14
0,1606,1191,6,1,12,3,10.5,7146,10.5
0,1606,1301,6,5,12,2,7,7806,35
0,1606,1411,6,1,12,1,3.5,8466,3.5
0,1606,1521,6,3,12,4,14,9126,42
0,1606,1537,6,5,12,3,10.5,9222,52.5
0,1606,1575,6,3,12,5,17.5,9450,52.5
0,1606,1578,6,6,12,3,10.5,9468,63
0,1606,1729,6,5,12,5,17.5,10374,87.5
0,1606,1776,6,3,12,3,10.5,10656,31.5
0,1606,1889,6,3,12,3,10.5,11334,31.5
0,1606,1892,6,1,12,3,10.5,11352,10.5
0,1606,1923,6,2,12,1,3.5,11538,7
0,1606,1964,6,1,12,5,17.5,11784,17.5
0,1606,1966,6,1,12,3,10.5,11796,10.5
0,1606,1968,6,2,12,3,10.5,11808,21
0,1606,2015,6,2,12,5,17.5,12090,35
0,1607,624,2,1,9,5,17.5,1248,17.5
0,1607,1119,2,2,9,1,3.5,2238,7
0,1607,1207,2,1,9,3,10.5,2414,10.5
0,1607,1312,2,1,9,3,10.5,2624,10.5
0,1607,1354,2,2,9,5,17.5,2708,35
0,1607,1893,2,2,9,4,14,3786,28
0,1608,474,4,4,1,2,7,1896,28
0,1608,672,4,4,1,3,10.5,2688,42
0,1608,829,4,3,1,3,10.5,3316,31.5
0,1608,1022,4,2,1,3,10.5,4088,21
0,1608,1094,4,2,1,2,7,4376,14
0,1608,1202,4,3,1,1,3.5,4808,10.5
0,1608,1252,4,3,1,3,10.5,5008,31.5
0,1608,1587,4,3,1,3,10.5,6348,31.5
0,1608,1757,4,4,1,5,17.5,7028,70
0,1608,1904,4,2,1,3,10.5,7616,21
0,1609,135,2,1,14,2,7,270,7
0,1609,1666,2,2,14,3,10.5,3332,21
0,1609,1797,2,2,14,2,7,3594,14
0,1610,135,2,1,14,1,3.5,270,3.5
0,1610,1666,2,2,14,5,17.5,3332,35
0,1610,1797,2,2,14,2,7,3594,14
0,1611,67,8,6,4,3,10.5,536,63
0,1611,122,8,6,4,3,10.5,976,63
0,1611,146,8,5,4,2,7,1168,35
0,1611,199,8,6,4,4,14,1592,84
0,1611,214,8,1,4,5,17.5,1712,17.5
0,1611,231,8,5,4,3,10.5,1848,52.5
0,1611,246,8,1,4,5,17.5,1968,17.5
0,1611,371,8,6,4,2,7,2968,42
0,1611,401,8,6,4,2,7,3208,42
0,1611,524,8,5,4,1,3.5,4192,17.5
0,1611,572,8,6,4,3,10.5,4576,63
0,1611,817,8,5,4,3,10.5,6536,52.5
0,1611,837,8,1,4,3,10.5,6696,10.5
0,1611,965,8,2,4,5,17.5,7720,35
0,1611,1024,8,2,4,2,7,8192,14
0,1611,1099,8,1,4,3,10.5,8792,10.5
0,1611,1185,8,6,4,5,17.5,9480,105
0,1611,1241,8,1,4,4,14,9928,14
0,1611,1345,8,6,4,4,14,10760,84
0,1611,1346,8,1,4,1,3.5,10768,3.5
0,1611,1421,8,1,4,1,3.5,11368,3.5
0,1611,1426,8,1,4,4,14,11408,14
0,1611,1490,8,6,4,4,14,11920,84
0,1611,1501,8,2,4,4,14,12008,28
0,1611,1540,8,1,4,2,7,12320,7
0,1611,1543,8,6,4,5,17.5,12344,105
0,1611,1583,8,6,4,3,10.5,12664,63
0,1611,1703,8,6,4,4,14,13624,84
0,1611,1716,8,6,4,1,3.5,13728,21
0,1611,1795,8,5,4,5,17.5,14360,87.5
0,1611,1804,8,1,4,3,10.5,14432,10.5
0,1611,1954,8,6,4,4,14,15632,84
0,1611,2138,8,6,4,3,10.5,17104,63
0,1611,2143,8,6,4,4,14,17144,84
0,1611,2146,8,6,4,2,7,17168,42
0,1612,275,2,1,3,4,14,550,14
0,1612,432,2,1,3,3,10.5,864,10.5
0,1612,918,2,1,3,2,7,1836,7
0,1612,1018,2,2,3,4,14,2036,28
0,1612,1557,2,1,3,4,14,3114,14
0,1612,1842,2,2,3,4,14,3684,28
0,1612,1919,2,1,3,5,17.5,3838,17.5
0,1613,63,8,6,10,5,17.5,504,105
0,1613,95,8,4,10,2,7,760,28
0,1613,140,8,4,10,1,3.5,1120,14
0,1613,248,8,4,10,3,10.5,1984,42
0,1613,273,8,6,10,1,3.5,2184,21
0,1613,323,8,3,10,3,10.5,2584,31.5
0,1613,382,8,1,10,4,14,3056,14
0,1613,429,8,1,10,3,10.5,3432,10.5
0,1613,598,8,3,10,3,10.5,4784,31.5
0,1613,688,8,5,10,4,14,5504,70
0,1613,831,8,1,10,4,14,6648,14
0,1613,979,8,5,10,1,3.5,7832,17.5
0,1613,991,8,1,10,3,10.5,7928,10.5
0,1613,1198,8,1,10,5,17.5,9584,17.5
0,1613,1596,8,4,10,1,3.5,12768,14
0,1613,1749,8,5,10,1,3.5,13992,17.5
0,1613,1818,8,3,10,4,14,14544,42
0,1613,1917,8,3,10,4,14,15336,42
0,1613,2084,8,1,10,2,7,16672,7
0,1614,119,4,1,3,4,14,476,14
0,1614,240,4,4,3,5,17.5,960,70
0,1614,275,4,1,3,5,17.5,1100,17.5
0,1614,432,4,3,3,2,7,1728,21
0,1614,575,4,1,3,4,14,2300,14
0,1614,638,4,1,3,5,17.5,2552,17.5
0,1614,728,4,1,3,1,3.5,2912,3.5
0,1614,918,4,2,3,1,3.5,3672,7
0,1614,959,4,1,3,3,10.5,3836,10.5
0,1614,1018,4,4,3,2,7,4072,28
0,1614,1244,4,3,3,1,3.5,4976,10.5
0,1614,1482,4,1,3,2,7,5928,7
0,1614,1711,4,2,3,5,17.5,6844,35
0,1615,82,6,1,9,3,10.5,492,10.5
0,1615,228,6,1,9,4,14,1368,14
0,1615,298,6,2,9,3,10.5,1788,21
0,1615,358,6,5,9,1,3.5,2148,17.5
0,1615,624,6,5,9,3,10.5,3744,52.5
0,1615,802,6,6,9,5,17.5,4812,105
0,1615,873,6,3,9,5,17.5,5238,52.5
0,1615,1207,6,5,9,5,17.5,7242,87.5
0,1615,1306,6,3,9,1,3.5,7836,10.5
0,1615,1354,6,3,9,5,17.5,8124,52.5
0,1615,1390,6,1,9,4,14,8340,14
0,1615,1763,6,2,9,1,3.5,10578,7
0,1615,1784,6,1,9,3,10.5,10704,10.5
0,1615,1893,6,3,9,2,7,11358,21
0,1615,2100,6,1,9,3,10.5,12600,10.5
0,1615,2116,6,3,9,1,3.5,12696,10.5
0,1616,281,8,6,6,3,10.5,2248,63
0,1616,347,8,4,6,3,10.5,2776,42
0,1616,363,8,2,6,3,10.5,2904,21
0,1616,367,8,1,6,2,7,2936,7
0,1616,405,8,2,6,3,10.5,3240,21
0,1616,446,8,1,6,5,17.5,3568,17.5
0,1616,562,8,2,6,2,7,4496,14
0,1616,702,8,5,6,4,14,5616,70
0,1616,1059,8,1,6,4,14,8472,14
0,1616,1097,8,5,6,4,14,8776,70
0,1616,1173,8,6,6,4,14,9384,84
0,1616,1265,8,6,6,2,7,10120,42
0,1616,1676,8,6,6,3,10.5,13408,63
0,1616,1687,8,5,6,2,7,13496,35
0,1616,1771,8,2,6,4,14,14168,28
0,1616,1879,8,2,6,3,10.5,15032,21
0,1616,1887,8,6,6,4,14,15096,84
0,1616,2083,8,1,6,5,17.5,16664,17.5
0,1617,240,4,4,3,2,7,960,28
0,1617,275,4,3,3,3,10.5,1100,31.5
0,1617,432,4,3,3,5,17.5,1728,52.5
0,1617,918,4,3,3,1,3.5,3672,10.5
0,1617,1018,4,4,3,4,14,4072,56
0,1617,1244,4,3,3,3,10.5,4976,31.5
0,1617,1919,4,1,3,5,17.5,7676,17.5
0,1618,17,8,1,2,4,14,136,14
0,1618,47,8,5,2,3,10.5,376,52.5
0,1618,69,8,5,2,3,10.5,552,52.5
0,1618,1049,8,4,2,4,14,8392,56
0,1618,1067,8,6,2,1,3.5,8536,21
0,1618,1189,8,3,2,3,10.5,9512,31.5
0,1618,1349,8,2,2,3,10.5,10792,21
0,1618,1361,8,5,2,2,7,10888,35
0,1618,1564,8,1,2,5,17.5,12512,17.5
0,1618,1589,8,1,2,5,17.5,12712,17.5
0,1618,1600,8,2,2,5,17.5,12800,35
0,1618,2097,8,4,2,2,7,16776,28
0,1618,2160,8,1,2,4,14,17280,14
0,1619,624,2,1,9,4,14,1248,14
0,1619,1119,2,2,9,2,7,2238,14
0,1619,1207,2,1,9,4,14,2414,14
0,1619,1312,2,1,9,1,3.5,2624,3.5
0,1619,1354,2,2,9,2,7,2708,14
0,1619,1893,2,2,9,4,14,3786,28
0,1620,53,8,4,9,4,14,424,56
0,1620,82,8,1,9,2,7,656,7
0,1620,151,8,6,9,2,7,1208,42
0,1620,152,8,2,9,4,14,1216,28
0,1620,197,8,4,9,5,17.5,1576,70
0,1620,228,8,2,9,5,17.5,1824,35
0,1620,305,8,1,9,3,10.5,2440,10.5
0,1620,358,8,5,9,2,7,2864,35
0,1620,420,8,3,9,5,17.5,3360,52.5
0,1620,502,8,1,9,2,7,4016,7
0,1620,505,8,3,9,4,14,4040,42
0,1620,587,8,6,9,4,14,4696,84
0,1620,624,8,3,9,5,17.5,4992,52.5
0,1620,802,8,6,9,3,10.5,6416,63
0,1620,805,8,6,9,1,3.5,6440,21
0,1620,870,8,4,9,4,14,6960,56
0,1620,881,8,5,9,5,17.5,7048,87.5
0,1620,1207,8,6,9,5,17.5,9656,105
0,1620,1302,8,2,9,1,3.5,10416,7
0,1620,1354,8,1,9,4,14,10832,14
0,1620,1698,8,1,9,5,17.5,13584,17.5
0,1620,1763,8,5,9,1,3.5,14104,17.5
0,1620,1784,8,3,9,5,17.5,14272,52.5
0,1620,1829,8,4,9,5,17.5,14632,70
0,1620,1867,8,1,9,2,7,14936,7
0,1620,1893,8,5,9,4,14,15144,70
0,1620,2100,8,6,9,5,17.5,16800,105
0,1620,2116,8,2,9,4,14,16928,28
0,1621,202,6,3,12,4,14,1212,42
0,1621,204,6,1,12,4,14,1224,14
0,1621,260,6,1,12,4,14,1560,14
0,1621,361,6,4,12,3,10.5,2166,42
0,1621,436,6,5,12,2,7,2616,35
0,1621,440,6,3,12,2,7,2640,21
0,1621,593,6,1,12,3,10.5,3558,10.5
0,1621,687,6,4,12,3,10.5,4122,42
0,1621,692,6,3,12,3,10.5,4152,31.5
0,1621,787,6,4,12,4,14,4722,56
0,1621,819,6,1,12,1,3.5,4914,3.5
0,1621,827,6,3,12,4,14,4962,42
0,1621,838,6,6,12,4,14,5028,84
0,1621,987,6,3,12,2,7,5922,21
0,1621,1038,6,3,12,3,10.5,6228,31.5
0,1621,1047,6,1,12,1,3.5,6282,3.5
0,1621,1314,6,3,12,2,7,7884,21
0,1621,1456,6,1,12,4,14,8736,14
0,1621,1500,6,1,12,4,14,9000,14
0,1621,1513,6,5,12,5,17.5,9078,87.5
0,1621,1521,6,3,12,5,17.5,9126,52.5
0,1621,1537,6,6,12,5,17.5,9222,105
0,1621,1578,6,6,12,3,10.5,9468,63
0,1621,1736,6,3,12,4,14,10416,42
0,1621,1816,6,3,12,3,10.5,10896,31.5
0,1621,1841,6,4,12,2,7,11046,28
0,1621,1931,6,1,12,3,10.5,11586,10.5
0,1621,2023,6,1,12,1,3.5,12138,3.5
0,1622,42,4,1,11,2,7,168,7
0,1622,70,4,1,11,4,14,280,14
0,1622,96,4,3,11,5,17.5,384,52.5
0,1622,314,4,2,11,4,14,1256,28
0,1622,583,4,1,11,4,14,2332,14
0,1622,944,4,4,11,5,17.5,3776,70
0,1622,1115,4,3,11,2,7,4460,21
0,1622,1161,4,1,11,4,14,4644,14
0,1622,1275,4,4,11,5,17.5,5100,70
0,1622,1504,4,2,11,1,3.5,6016,7
0,1622,1709,4,4,11,5,17.5,6836,70
0,1622,1817,4,1,11,4,14,7268,14
0,1623,109,8,5,6,2,7,872,35
0,1623,158,8,4,6,2,7,1264,28
0,1623,218,8,3,6,2,7,1744,21
0,1623,252,8,6,6,1,3.5,2016,21
0,1623,304,8,2,6,1,3.5,2432,7
0,1623,344,8,2,6,1,3.5,2752,7
0,1623,363,8,6,6,2,7,2904,42
0,1623,389,8,3,6,3,10.5,3112,31.5
0,1623,397,8,4,6,2,7,3176,28
0,1623,423,8,2,6,5,17.5,3384,35
0,1623,437,8,2,6,5,17.5,3496,35
0,1623,454,8,5,6,1,3.5,3632,17.5
0,1623,513,8,2,6,3,10.5,4104,21
0,1623,601,8,3,6,4,14,4808,42
0,1623,610,8,3,6,3,10.5,4880,31.5
0,1623,796,8,2,6,3,10.5,6368,21
0,1623,846,8,2,6,3,10.5,6768,21
0,1623,876,8,3,6,3,10.5,7008,31.5
0,1623,1030,8,6,6,3,10.5,8240,63
0,1623,1046,8,2,6,3,10.5,8368,21
0,1623,1086,8,6,6,3,10.5,8688,63
0,1623,1125,8,4,6,1,3.5,9000,14
0,1623,1178,8,3,6,1,3.5,9424,10.5
0,1623,1214,8,3,6,3,10.5,9712,31.5
0,1623,1281,8,4,6,1,3.5,10248,14
0,1623,1329,8,4,6,3,10.5,10632,42
0,1623,1366,8,3,6,1,3.5,10928,10.5
0,1623,1400,8,2,6,1,3.5,11200,7
0,1623,1471,8,5,6,2,7,11768,35
0,1623,1503,8,2,6,4,14,12024,28
0,1623,1546,8,3,6,3,10.5,12368,31.5
0,1623,1629,8,6,6,1,3.5,13032,21
0,1623,1662,8,2,6,2,7,13296,14
0,1623,1758,8,3,6,1,3.5,14064,10.5
0,1623,1959,8,5,6,3,10.5,15672,52.5
0,1623,1965,8,2,6,2,7,15720,14
0,1623,2025,8,4,6,5,17.5,16200,70
0,1623,2045,8,3,6,3,10.5,16360,31.5
0,1623,2053,8,6,6,1,3.5,16424,21
0,1624,20,8,1,10,5,17.5,160,17.5
0,1624,84,8,6,10,2,7,672,42
0,1624,93,8,1,10,2,7,744,7
0,1624,273,8,6,10,1,3.5,2184,21
0,1624,317,8,5,10,3,10.5,2536,52.5
0,1624,377,8,2,10,2,7,3016,14
0,1624,411,8,1,10,4,14,3288,14
0,1624,441,8,1,10,1,3.5,3528,3.5
0,1624,445,8,3,10,3,10.5,3560,31.5
0,1624,566,8,3,10,1,3.5,4528,10.5
0,1624,642,8,1,10,2,7,5136,7
0,1624,678,8,3,10,2,7,5424,21
0,1624,701,8,2,10,3,10.5,5608,21
0,1624,716,8,4,10,4,14,5728,56
0,1624,845,8,1,10,2,7,6760,7
0,1624,862,8,6,10,4,14,6896,84
0,1624,1004,8,1,10,5,17.5,8032,17.5
0,1624,1172,8,6,10,3,10.5,9376,63
0,1624,1384,8,3,10,1,3.5,11072,10.5
0,1624,1596,8,4,10,4,14,12768,56
0,1624,1704,8,5,10,2,7,13632,35
0,1624,1749,8,6,10,3,10.5,13992,63
0,1624,1790,8,4,10,3,10.5,14320,42
0,1624,1873,8,5,10,1,3.5,14984,17.5
0,1624,1937,8,2,10,3,10.5,15496,21
0,1624,1984,8,3,10,3,10.5,15872,31.5
0,1624,2064,8,2,10,2,7,16512,14
0,1624,2084,8,6,10,5,17.5,16672,105
0,1624,2096,8,3,10,4,14,16768,42
0,1624,2145,8,4,10,3,10.5,17160,42
0,1625,67,8,1,4,4,14,536,14
0,1625,79,8,5,4,5,17.5,632,87.5
0,1625,118,8,6,4,5,17.5,944,105
0,1625,122,8,4,4,3,10.5,976,42
0,1625,128,8,3,4,4,14,1024,42
0,1625,137,8,1,4,5,17.5,1096,17.5
0,1625,147,8,6,4,3,10.5,1176,63
0,1625,206,8,4,4,4,14,1648,56
0,1625,217,8,3,4,5,17.5,1736,52.5
0,1625,230,8,6,4,3,10.5,1840,63
0,1625,301,8,4,4,4,14,2408,56
0,1625,401,8,6,4,3,10.5,3208,63
0,1625,530,8,4,4,5,17.5,4240,70
0,1625,535,8,3,4,2,7,4280,21
0,1625,540,8,6,4,4,14,4320,84
0,1625,591,8,3,4,5,17.5,4728,52.5
0,1625,662,8,4,4,2,7,5296,28
0,1625,682,8,3,4,4,14,5456,42
0,1625,737,8,6,4,4,14,5896,84
0,1625,778,8,1,4,4,14,6224,14
0,1625,828,8,4,4,4,14,6624,56
0,1625,879,8,1,4,4,14,7032,14
0,1625,883,8,3,4,2,7,7064,21
0,1625,893,8,4,4,2,7,7144,28
0,1625,916,8,1,4,5,17.5,7328,17.5
0,1625,919,8,4,4,5,17.5,7352,70
0,1625,945,8,3,4,4,14,7560,42
0,1625,972,8,4,4,3,10.5,7776,42
0,1625,973,8,3,4,4,14,7784,42
0,1625,1025,8,6,4,4,14,8200,84
0,1625,1027,8,4,4,4,14,8216,56
0,1625,1054,8,4,4,5,17.5,8432,70
0,1625,1175,8,4,4,5,17.5,9400,70
0,1625,1185,8,4,4,2,7,9480,28
0,1625,1241,8,1,4,4,14,9928,14
0,1625,1284,8,3,4,2,7,10272,21
0,1625,1346,8,3,4,3,10.5,10768,31.5
0,1625,1379,8,4,4,5,17.5,11032,70
0,1625,1399,8,3,4,5,17.5,11192,52.5
0,1625,1554,8,3,4,3,10.5,12432,31.5
0,1625,1591,8,3,4,3,10.5,12728,31.5
0,1625,1594,8,6,4,3,10.5,12752,63
0,1625,1607,8,4,4,5,17.5,12856,70
0,1625,1620,8,3,4,4,14,12960,42
0,1625,1738,8,6,4,3,10.5,13904,63
0,1625,1747,8,6,4,4,14,13976,84
0,1625,1782,8,3,4,5,17.5,14256,52.5
0,1625,1808,8,3,4,3,10.5,14464,31.5
0,1625,1998,8,4,4,5,17.5,15984,70
0,1625,2077,8,4,4,3,10.5,16616,42
0,1625,2099,8,4,4,5,17.5,16792,70
0,1626,84,4,1,10,2,7,336,7
0,1626,273,4,5,10,1,3.5,1092,17.5
0,1626,377,4,6,10,4,14,1508,84
0,1626,678,4,1,10,5,17.5,2712,17.5
0,1626,862,4,6,10,3,10.5,3448,63
0,1626,1172,4,5,10,3,10.5,4688,52.5
0,1626,1384,4,1,10,2,7,5536,7
0,1626,1529,4,4,10,2,7,6116,28
0,1626,1749,4,2,10,4,14,6996,28
0,1626,1790,4,1,10,3,10.5,7160,10.5
0,1626,1984,4,1,10,2,7,7936,7
0,1626,2084,4,2,10,5,17.5,8336,35
0,1626,2096,4,1,10,5,17.5,8384,17.5
0,1627,18,6,4,10,1,3.5,108,14
0,1627,84,6,4,10,1,3.5,504,14
0,1627,273,6,6,10,3,10.5,1638,63
0,1627,317,6,5,10,2,7,1902,35
0,1627,323,6,3,10,4,14,1938,42
0,1627,377,6,3,10,5,17.5,2262,52.5
0,1627,411,6,3,10,4,14,2466,42
0,1627,441,6,5,10,4,14,2646,70
0,1627,445,6,3,10,2,7,2670,21
0,1627,678,6,3,10,4,14,4068,42
0,1627,681,6,4,10,2,7,4086,28
0,1627,715,6,4,10,2,7,4290,28
0,1627,764,6,6,10,3,10.5,4584,63
0,1627,845,6,5,10,4,14,5070,70
0,1627,862,6,6,10,1,3.5,5172,21
0,1627,1172,6,6,10,2,7,7032,42
0,1627,1384,6,3,10,4,14,8304,42
0,1627,1451,6,5,10,4,14,8706,70
0,1627,1479,6,4,10,4,14,8874,56
0,1627,1596,6,4,10,2,7,9576,28
0,1627,1704,6,4,10,3,10.5,10224,42
0,1627,1749,6,3,10,3,10.5,10494,31.5
0,1627,1790,6,4,10,5,17.5,10740,70
0,1627,1873,6,5,10,2,7,11238,35
0,1627,1977,6,4,10,1,3.5,11862,14
0,1627,2084,6,3,10,4,14,12504,42
0,1627,2096,6,3,10,4,14,12576,42
0,1627,2157,6,4,10,4,14,12942,56
0,1628,92,2,6,6,1,3.5,184,21
0,1628,114,2,3,6,1,3.5,228,10.5
0,1628,252,2,2,6,5,17.5,504,35
0,1628,281,2,3,6,3,10.5,562,31.5
0,1628,347,2,2,6,2,7,694,14
0,1628,367,2,4,6,4,14,734,56
0,1628,369,2,1,6,3,10.5,738,10.5
0,1628,551,2,4,6,4,14,1102,56
0,1628,562,2,2,6,2,7,1124,14
0,1628,702,2,3,6,4,14,1404,42
0,1628,782,2,5,6,5,17.5,1564,87.5
0,1628,1006,2,3,6,4,14,2012,42
0,1628,1059,2,1,6,4,14,2118,14
0,1628,1086,2,1,6,5,17.5,2172,17.5
0,1628,1097,2,2,6,2,7,2194,14
0,1628,1145,2,1,6,2,7,2290,7
0,1628,1173,2,1,6,1,3.5,2346,3.5
0,1628,1219,2,1,6,1,3.5,2438,3.5
0,1628,1265,2,4,6,4,14,2530,56
0,1628,1369,2,6,6,2,7,2738,42
0,1628,1528,2,1,6,4,14,3056,14
0,1628,1676,2,5,6,3,10.5,3352,52.5
0,1628,1687,2,3,6,5,17.5,3374,52.5
0,1628,1827,2,3,6,2,7,3654,21
0,1628,1879,2,3,6,3,10.5,3758,31.5
0,1628,1887,2,1,6,3,10.5,3774,10.5
0,1628,1963,2,3,6,5,17.5,3926,52.5
0,1628,2034,2,5,6,2,7,4068,35
0,1628,2043,2,1,6,5,17.5,4086,17.5
0,1628,2083,2,1,6,4,14,4166,14
0,1628,2112,2,3,6,1,3.5,4224,10.5
0,1629,53,8,1,9,5,17.5,424,17.5
0,1629,82,8,1,9,4,14,656,14
0,1629,197,8,4,9,2,7,1576,28
0,1629,228,8,2,9,5,17.5,1824,35
0,1629,298,8,2,9,4,14,2384,28
0,1629,305,8,6,9,2,7,2440,42
0,1629,358,8,5,9,4,14,2864,70
0,1629,420,8,3,9,3,10.5,3360,31.5
0,1629,502,8,1,9,5,17.5,4016,17.5
0,1629,505,8,2,9,3,10.5,4040,21
0,1629,587,8,6,9,4,14,4696,84
0,1629,624,8,6,9,5,17.5,4992,105
0,1629,748,8,3,9,1,3.5,5984,10.5
0,1629,802,8,6,9,4,14,6416,84
0,1629,856,8,3,9,4,14,6848,42
0,1629,870,8,4,9,3,10.5,6960,42
0,1629,881,8,5,9,3,10.5,7048,52.5
0,1629,1207,8,6,9,5,17.5,9656,105
0,1629,1354,8,5,9,2,7,10832,35
0,1629,1698,8,2,9,3,10.5,13584,21
0,1629,1763,8,4,9,2,7,14104,28
0,1629,1829,8,4,9,1,3.5,14632,14
0,1629,1867,8,1,9,3,10.5,14936,10.5
0,1629,1893,8,5,9,2,7,15144,35
0,1629,2116,8,5,9,3,10.5,16928,52.5
0,1630,67,6,2,4,4,14,402,28
0,1630,128,6,2,4,4,14,768,28
0,1630,132,6,3,4,1,3.5,792,10.5
0,1630,206,6,2,4,5,17.5,1236,35
0,1630,214,6,3,4,1,3.5,1284,10.5
0,1630,540,6,6,4,3,10.5,3240,63
0,1630,682,6,3,4,3,10.5,4092,31.5
0,1630,737,6,4,4,4,14,4422,56
0,1630,828,6,2,4,4,14,4968,28
0,1630,883,6,4,4,5,17.5,5298,70
0,1630,893,6,6,4,3,10.5,5358,63
0,1630,945,6,4,4,5,17.5,5670,70
0,1630,972,6,4,4,4,14,5832,56
0,1630,1025,6,4,4,1,3.5,6150,14
0,1630,1028,6,6,4,2,7,6168,42
0,1630,1154,6,3,4,2,7,6924,21
0,1630,1185,6,2,4,3,10.5,7110,21
0,1630,1186,6,4,4,1,3.5,7116,14
0,1630,1284,6,1,4,1,3.5,7704,3.5
0,1630,1457,6,4,4,2,7,8742,28
0,1630,1554,6,3,4,1,3.5,9324,10.5
0,1630,1591,6,1,4,5,17.5,9546,17.5
0,1630,1594,6,4,4,1,3.5,9564,14
0,1630,1607,6,2,4,5,17.5,9642,35
0,1630,1747,6,4,4,3,10.5,10482,42
0,1630,1782,6,1,4,4,14,10692,14
0,1630,1808,6,3,4,1,3.5,10848,10.5
0,1630,1998,6,4,4,5,17.5,11988,70
0,1630,2000,6,2,4,5,17.5,12000,35
0,1630,2146,6,2,4,5,17.5,12876,35
0,1631,73,6,1,9,3,10.5,438,10.5
0,1631,228,6,1,9,5,17.5,1368,17.5
0,1631,305,6,3,9,1,3.5,1830,10.5
0,1631,358,6,5,9,1,3.5,2148,17.5
0,1631,420,6,4,9,5,17.5,2520,70
0,1631,505,6,2,9,2,7,3030,14
0,1631,587,6,2,9,1,3.5,3522,7
0,1631,624,6,5,9,4,14,3744,70
0,1631,802,6,6,9,3,10.5,4812,63
0,1631,805,6,1,9,3,10.5,4830,10.5
0,1631,873,6,3,9,5,17.5,5238,52.5
0,1631,1158,6,4,9,2,7,6948,28
0,1631,1207,6,5,9,4,14,7242,70
0,1631,1306,6,3,9,1,3.5,7836,10.5
0,1631,1354,6,2,9,4,14,8124,28
0,1631,1530,6,4,9,5,17.5,9180,70
0,1631,1784,6,2,9,3,10.5,10704,21
0,1631,1893,6,3,9,5,17.5,11358,52.5
0,1631,2116,6,3,9,4,14,12696,42
0,1632,65,2,1,2,5,17.5,130,17.5
0,1632,327,2,2,2,3,10.5,654,21
0,1632,1267,2,2,2,3,10.5,2534,21
0,1633,15,8,4,7,4,14,120,56
0,1633,64,8,3,7,2,7,512,21
0,1633,126,8,4,7,3,10.5,1008,42
0,1633,145,8,2,7,5,17.5,1160,35
0,1633,280,8,4,7,3,10.5,2240,42
0,1633,287,8,6,7,5,17.5,2296,105
0,1633,548,8,6,7,2,7,4384,42
0,1633,616,8,4,7,4,14,4928,56
0,1633,679,8,6,7,1,3.5,5432,21
0,1633,690,8,4,7,4,14,5520,56
0,1633,714,8,4,7,3,10.5,5712,42
0,1633,772,8,5,7,5,17.5,6176,87.5
0,1633,855,8,2,7,2,7,6840,14
0,1633,858,8,4,7,5,17.5,6864,70
0,1633,900,8,2,7,2,7,7200,14
0,1633,911,8,5,7,1,3.5,7288,17.5
0,1633,922,8,2,7,4,14,7376,28
0,1633,986,8,2,7,3,10.5,7888,21
0,1633,1195,8,6,7,4,14,9560,84
0,1633,1277,8,3,7,3,10.5,10216,31.5
0,1633,1330,8,4,7,3,10.5,10640,42
0,1633,1385,8,5,7,2,7,11080,35
0,1633,1466,8,4,7,5,17.5,11728,70
0,1633,1487,8,3,7,4,14,11896,42
0,1633,1579,8,5,7,5,17.5,12632,87.5
0,1633,1802,8,6,7,1,3.5,14416,21
0,1633,1805,8,2,7,4,14,14440,28
0,1633,1850,8,4,7,4,14,14800,56
0,1633,1864,8,4,7,3,10.5,14912,42
0,1633,1946,8,3,7,2,7,15568,21
